ID,Turno,Codigo_da_RA
3031,Noite,4
3032,Noite,4
3033,Noite,4
3034,Noite,2
3035,Noite,2
3036,Noite,2
3037,Noite,2
3038,Noite,2
3039,Noite,2
3040,Noite,1
3041,Noite,2
3042,Noite,2
3043,Noite,2
3044,Noite,2
3045,Noite,2
3046,Noite,2
3047,Noite,2
3048,Noite,2
3049,Noite,2
3050,Noite,2
3051,Noite,4
3052,Noite,4
3053,Noite,4
3054,Noite,4
3055,Noite,4
3056,Noite,4
3057,Noite,4
3058,Noite,4
3059,Noite,4
3060,Noite,4
3061,Noite,2
3062,Noite,2
3063,Noite,2
3064,Noite,2
3065,Noite,2
3066,Noite,2
3067,Noite,2
3068,Noite,2
3069,Noite,2
3070,Noite,2
3071,Noite,4
3072,Noite,4
3073,Noite,4
3074,Noite,1
3075,Noite,2
3076,Noite,2
3077,Noite,2
3078,Noite,2
3079,Manhã,2
3080,Noite,16
3081,Noite,16
3082,Noite,16
3083,Noite,16
3084,Noite,16
3085,Noite,16
3086,Noite,2
3087,Noite,2
3088,Noite,2
3089,Noite,2
3090,Noite,2
3091,Noite,2
3092,Noite,2
3093,Noite,2
3094,Noite,2
3095,Noite,4
3096,Noite,4
3097,Noite,4
3098,Noite,4
3099,Noite,4
3100,Noite,4
3101,Tarde,4
3102,Tarde,4
3103,Tarde,4
3104,Noite,2
3105,Noite,2
3106,Noite,2
3107,Noite,2
3108,Noite,2
3109,Noite,2
3110,Noite,2
3111,Noite,2
3112,Noite,2
3113,Noite,2
3114,Noite,2
3115,Noite,2
3116,Noite,2
3117,Noite,2
3118,Noite,2
3119,Noite,2
3120,Noite,2
3121,Noite,2
3122,Noite,2
3123,Noite,2
3124,Noite,2
3125,Noite,2
3126,Noite,2
3127,Noite,2
3128,Noite,2
3129,Noite,2
3130,Noite,2
3131,Noite,2
3132,Noite,2
3133,Noite,2
3134,Noite,2
3135,Noite,2
3136,Noite,2
3137,Noite,2
3138,Noite,2
3139,Noite,2
3140,Noite,2
3141,Noite,2
3142,Noite,2
3143,Noite,2
3144,Noite,2
3145,Noite,2
3146,Noite,2
3147,Noite,2
3148,Noite,2
3149,Noite,2
3150,Noite,2
3151,Manhã,6
3152,Manhã,6
3153,Manhã,5
3154,Manhã,5
3155,Manhã,5
3156,Manhã,5
3157,Manhã,5
3158,Manhã,5
3159,Manhã,5
3160,Manhã,5
3161,Manhã,5
3162,Tarde,6
3163,Tarde,6
3164,Manhã,5
3165,Noite,5
3166,Noite,5
3167,Noite,5
3168,Manhã,5
3169,Tarde,5
3170,Manhã,5
3171,Manhã,5
3172,Tarde,6
3173,Tarde,5
3174,Manhã,6
3175,Tarde,5
3176,Tarde,5
3177,Tarde,5
3178,Tarde,5
3179,Tarde,5
3180,Manhã,6
3181,Manhã,6
3182,Tarde,4
3183,Manhã,5
3184,Manhã,5
3185,Manhã,5
3186,Manhã,5
3187,Manhã,5
3188,Manhã,5
3189,Tarde,5
3190,Tarde,5
3191,Tarde,5
3192,Tarde,5
3193,Manhã,5
3194,Manhã,5
3195,Manhã,5
3196,Tarde,5
3197,Manhã,5
3198,Manhã,5
3199,Manhã,5
3200,Manhã,5
3201,Manhã,5
3202,Manhã,5
3203,Tarde,5
3204,Tarde,5
3205,Tarde,5
3206,Tarde,6
3207,Tarde,6
3208,Tarde,6
3209,Tarde,6
3210,Manhã,5
3211,Manhã,5
3212,Manhã,5
3213,Manhã,5
3214,Manhã,5
3215,Manhã,5
3216,Manhã,5
3217,Manhã,5
3218,Manhã,5
3219,Tarde,5
3220,Tarde,5
3221,Tarde,5
3222,Tarde,5
3223,Tarde,5
3224,Tarde,5
3225,Manhã,5
3226,Manhã,5
3227,Tarde,6
3228,Manhã,5
3229,Tarde,5
3230,Tarde,6
3231,Manhã,5
3232,Manhã,5
3233,Manhã,5
3234,Manhã,5
3235,Manhã,5
3236,Manhã,5
3237,Manhã,5
3238,Tarde,5
3239,Tarde,5
3240,Tarde,5
3241,Tarde,5
3242,Tarde,5
3243,Tarde,6
3244,Noite,2
3245,Noite,2
3246,Noite,2
3247,Noite,2
3248,Noite,15
3249,Manhã,5
3250,Manhã,5
3251,Manhã,5
3252,Tarde,6
3253,Tarde,5
3254,Tarde,5
3255,Manhã,5
3256,Manhã,5
3257,Manhã,5
3258,Manhã,5
3259,Manhã,5
3260,Manhã,5
3261,Manhã,5
3262,Manhã,5
3263,Tarde,4
3264,Tarde,6
3265,Tarde,6
3266,Tarde,6
3267,Manhã,5
3268,Manhã,5
3269,Manhã,5
3270,Manhã,5
3271,Manhã,5
3272,Manhã,5
3273,Manhã,5
3274,Tarde,5
3275,Tarde,5
3276,Tarde,5
3277,Manhã,5
3278,Tarde,5
3279,Manhã,5
3280,Tarde,5
3281,Tarde,6
3282,Manhã,6
3283,Manhã,6
3284,Manhã,6
3285,Manhã,6
3286,Tarde,6
3287,Tarde,6
3288,Tarde,6
3289,Manhã,6
3290,Manhã,6
3291,Tarde,4
3292,Manhã,5
3293,Manhã,5
3294,Manhã,5
3295,Manhã,5
3296,Manhã,5
3297,Tarde,5
3298,Tarde,5
3299,Manhã,6
3300,Manhã,6
3301,Manhã,6
3302,Noite,5
3303,Noite,5
3304,Noite,5
3305,Noite,5
3306,Manhã,5
3307,Manhã,5
3308,Manhã,5
3309,Manhã,5
3310,Manhã,5
3311,Manhã,5
3312,Manhã,5
3313,Tarde,5
3314,Tarde,5
3315,Tarde,5
3316,Tarde,5
3317,Tarde,5
3318,Tarde,5
3319,Tarde,6
3320,Manhã,5
3321,Manhã,5
3322,Manhã,5
3323,Manhã,5
3324,Noite,5
3325,Noite,5
3326,Noite,5
3327,Noite,5
3328,Noite,5
3329,Noite,5
3330,Noite,5
3331,Noite,5
3332,Noite,5
3333,Noite,5
3334,Noite,5
3335,Noite,5
3336,Noite,6
3337,Noite,4
3338,Noite,5
3339,Noite,5
3340,Noite,5
3341,Noite,4
3342,Noite,4
3343,Noite,4
3344,Noite,4
3345,Noite,4
3346,Noite,4
3347,Noite,4
3348,Noite,4
3349,Noite,4
3350,Noite,4
3351,Noite,4
3352,Noite,4
3353,Noite,4
3354,Noite,4
3355,Noite,4
3356,Noite,4
3357,Noite,4
3358,Noite,4
3359,Noite,4
3360,Noite,6
3361,Noite,6
3362,Noite,6
3363,Noite,6
3364,Noite,6
3365,Noite,6
3366,Noite,4
3367,Noite,4
3368,Noite,4
3369,Noite,4
3370,Noite,4
3371,Noite,5
3372,Noite,4
3373,Noite,4
3374,Noite,5
3375,Noite,5
3376,Noite,5
3377,Noite,5
3378,Noite,5
3379,Noite,5
3380,Noite,5
3381,Noite,5
3382,Noite,5
3383,Noite,5
3384,Noite,4
3385,Noite,4
3386,Noite,4
3387,Noite,4
3388,Noite,4
3389,Noite,4
3390,Noite,5
3391,Noite,5
3392,Noite,5
3393,Noite,6
3394,Noite,6
3395,Noite,6
3396,Noite,6
3397,Noite,4
3398,Noite,4
3399,Noite,4
3400,Manhã,6
3401,Manhã,6
3402,Manhã,6
3403,Manhã,6
3404,Tarde,6
3405,Tarde,6
3406,Noite,4
3407,Noite,4
3408,Noite,4
3409,Noite,4
3410,Noite,4
3411,Noite,4
3412,Noite,4
3413,Noite,4
3414,Noite,4
3415,Noite,4
3416,Noite,4
3417,Noite,4
3418,Noite,6
3419,Noite,5
3420,Noite,5
3421,Noite,5
3422,Noite,5
3423,Noite,5
3424,Noite,5
3425,Noite,5
3426,Noite,5
3427,Noite,5
3428,Noite,4
3429,Noite,4
3430,Noite,4
3431,Noite,4
3432,Noite,4
3433,Noite,4
3434,Noite,4
3435,Noite,4
3436,Noite,4
3437,Noite,4
3438,Noite,4
3439,Noite,4
3440,Noite,4
3441,Noite,4
3442,Noite,4
3443,Noite,4
3444,Noite,4
3445,Noite,4
3446,Noite,6
3447,Noite,6
3448,Noite,4
3449,Noite,4
3450,Noite,4
3451,Noite,4
3452,Noite,4
3453,Noite,4
3454,Noite,4
3455,Noite,4
3456,Noite,4
3457,Noite,4
3458,Noite,4
3459,Noite,5
3460,Noite,5
3461,Noite,5
3462,Noite,5
3463,Noite,5
3464,Noite,5
3465,Noite,4
3466,Noite,4
3467,Noite,4
3468,Noite,4
3469,Noite,4
3470,Noite,4
3471,Noite,4
3472,Noite,4
3473,Noite,4
3474,Manhã,6
3475,Tarde,1
3476,Tarde,10
3477,Manhã,16
3478,Noite,4
3479,Noite,4
3480,Manhã,6
3481,Tarde,6
3482,Noite,6
3483,Noite,16
3484,Noite,23
3485,Noite,6
3486,Noite,5
3487,Noite,5
3488,Noite,5
3489,Noite,5
3490,Noite,5
3491,Noite,5
3492,Noite,2
3493,Noite,2
3494,Noite,2
3495,Noite,4
3496,Noite,5
3497,Noite,5
3498,Noite,5
3499,Noite,4
3500,Noite,4
3501,Noite,4
3502,Noite,4
3503,Noite,4
3504,Noite,4
3505,Noite,4
3506,Noite,4
3507,Noite,4
3508,Noite,4
3509,Noite,4
3510,Noite,16
3511,Noite,5
3512,Noite,5
3513,Noite,5
3514,Noite,5
3515,Noite,5
3516,Noite,5
3517,Noite,6
3518,Manhã,13
3519,Manhã,13
3520,Noite,5
3521,Noite,5
3522,Noite,6
3523,Noite,5
3524,Noite,5
3525,Noite,5
3526,Manhã,13
3527,Manhã,13
3528,Manhã,13
3529,Manhã,13
3530,Manhã,13
3531,Manhã,13
3532,Manhã,13
3533,Manhã,13
3534,Manhã,12
3535,Manhã,12
3536,Manhã,12
3537,Noite,5
3538,Noite,5
3539,Noite,5
3540,Noite,5
3541,Noite,5
3542,Manhã,8
3543,Manhã,8
3544,Manhã,8
3545,Manhã,9
3546,Tarde,13
3547,Tarde,13
3548,Tarde,13
3549,Tarde,13
3550,Tarde,13
3551,Manhã,8
3552,Manhã,8
3553,Manhã,8
3554,Manhã,13
3555,Manhã,13
3556,Manhã,13
3557,Tarde,13
3558,Manhã,13
3559,Manhã,13
3560,Manhã,13
3561,Manhã,13
3562,Manhã,15
3563,Manhã,15
3564,Manhã,15
3565,Manhã,15
3566,Manhã,15
3567,Manhã,15
3568,Manhã,15
3569,Manhã,15
3570,Manhã,15
3571,Manhã,15
3572,Tarde,15
3573,Manhã,15
3574,Manhã,15
3575,Tarde,15
3576,Tarde,15
3577,Tarde,15
3578,Manhã,15
3579,Manhã,15
3580,Manhã,15
3581,Tarde,15
3582,Tarde,15
3583,Tarde,15
3584,Tarde,15
3585,Tarde,15
3586,Tarde,15
3587,Tarde,15
3588,Tarde,15
3589,Tarde,15
3590,Tarde,15
3591,Tarde,15
3592,Tarde,15
3593,Tarde,15
3594,Tarde,15
3595,Tarde,15
3596,Tarde,15
3597,Tarde,15
3598,Tarde,15
3599,Tarde,15
3600,Tarde,15
3601,Tarde,15
3602,Tarde,15
3603,Tarde,15
3604,Tarde,15
3605,Tarde,15
3606,Tarde,15
3607,Tarde,15
3608,Tarde,8
3609,Tarde,8
3610,Manhã,9
3611,Manhã,9
3612,Manhã,9
3613,Tarde,9
3614,Tarde,7
3615,Tarde,9
3616,Tarde,9
3617,Tarde,9
3618,Tarde,9
3619,Tarde,9
3620,Tarde,13
3621,Tarde,13
3622,Tarde,13
3623,Tarde,7
3624,Manhã,13
3625,Tarde,13
3626,Manhã,9
3627,Manhã,9
3628,Tarde,9
3629,Tarde,9
3630,Tarde,9
3631,Tarde,9
3632,Tarde,9
3633,Tarde,8
3634,Manhã,9
3635,Manhã,9
3636,Tarde,9
3637,Manhã,9
3638,Tarde,7
3639,Tarde,9
3640,Tarde,9
3641,Tarde,9
3642,Tarde,9
3643,Tarde,13
3644,Tarde,13
3645,Tarde,9
3646,Tarde,9
3647,Tarde,9
3648,Tarde,9
3649,Tarde,8
3650,Tarde,8
3651,Tarde,9
3652,Tarde,9
3653,Tarde,9
3654,Tarde,13
3655,Manhã,12
3656,Manhã,12
3657,Manhã,12
3658,Manhã,12
3659,Manhã,12
3660,Manhã,12
3661,Manhã,12
3662,Manhã,12
3663,Manhã,12
3664,Manhã,12
3665,Manhã,12
3666,Manhã,12
3667,Tarde,12
3668,Manhã,14
3669,Manhã,14
3670,Manhã,15
3671,Manhã,15
3672,Tarde,14
3673,Manhã,15
3674,Manhã,15
3675,Tarde,15
3676,Tarde,14
3677,Tarde,14
3678,Tarde,14
3679,Manhã,15
3680,Manhã,15
3681,Manhã,15
3682,Manhã,15
3683,Manhã,13
3684,Manhã,12
3685,Manhã,12
3686,Manhã,12
3687,Tarde,12
3688,Tarde,12
3689,Tarde,28
3690,Manhã,13
3691,Manhã,13
3692,Manhã,13
3693,Tarde,13
3694,Tarde,12
3695,Tarde,12
3696,Manhã,13
3697,Manhã,13
3698,Manhã,13
3699,Manhã,13
3700,Tarde,13
3701,Tarde,12
3702,Tarde,12
3703,Tarde,12
3704,Tarde,12
3705,Tarde,12
3706,Manhã,8
3707,Tarde,8
3708,Tarde,8
3709,Manhã,11
3710,Manhã,11
3711,Manhã,11
3712,Manhã,11
3713,Manhã,11
3714,Manhã,11
3715,Tarde,10
3716,Tarde,11
3717,Manhã,7
3718,Manhã,7
3719,Manhã,7
3720,Manhã,7
3721,Manhã,7
3722,Manhã,7
3723,Manhã,7
3724,Tarde,7
3725,Tarde,7
3726,Tarde,7
3727,Tarde,7
3728,Tarde,7
3729,Tarde,7
3730,Tarde,7
3731,Tarde,7
3732,Tarde,7
3733,Tarde,7
3734,Tarde,7
3735,Tarde,7
3736,Tarde,1
3737,Manhã,7
3738,Manhã,7
3739,Manhã,7
3740,Manhã,7
3741,Manhã,7
3742,Manhã,7
3743,Manhã,8
3744,Tarde,8
3745,Tarde,7
3746,Tarde,7
3747,Tarde,7
3748,Tarde,7
3749,Tarde,7
3750,Tarde,7
3751,Tarde,7
3752,Tarde,7
3753,Tarde,7
3754,Tarde,1
3755,Tarde,1
3756,Manhã,5
3757,Manhã,11
3758,Manhã,11
3759,Manhã,11
3760,Manhã,11
3761,Tarde,5
3762,Manhã,11
3763,Manhã,11
3764,Tarde,11
3765,Manhã,8
3766,Tarde,8
3767,Tarde,8
3768,Tarde,8
3769,Manhã,11
3770,Manhã,11
3771,Tarde,10
3772,Manhã,31
3773,Noite,4
3774,Noite,4
3775,Manhã,31
3776,Manhã,25
3777,Tarde,25
3778,Tarde,25
3779,Tarde,25
3780,Tarde,25
3781,Manhã,12
3782,Tarde,13
3783,Tarde,13
3784,Tarde,13
3785,Tarde,13
3786,Noite,25
3787,Noite,25
3788,Noite,14
3789,Noite,14
3790,Noite,25
3791,Noite,25
3792,Tarde,9
3793,Manhã,9
3794,Noite,25
3795,Noite,22
3796,Noite,25
3797,Noite,25
3798,Noite,25
3799,Noite,25
3800,Noite,25
3801,Noite,14
3802,Noite,22
3803,Noite,22
3804,Noite,25
3805,Noite,25
3806,Noite,8
3807,Noite,8
3808,Noite,3
3809,Noite,3
3810,Noite,3
3811,Noite,5
3812,Noite,5
3813,Noite,5
3814,Tarde,9
3815,Manhã,8
3816,Manhã,9
3817,Noite,20
3818,Noite,20
3819,Noite,25
3820,Noite,25
3821,Noite,25
3822,Noite,25
3823,Noite,20
3824,Noite,10
3825,Noite,10
3826,Noite,10
3827,Noite,10
3828,Noite,10
3829,Noite,10
3830,Noite,10
3831,Noite,10
3832,Noite,10
3833,Noite,10
3834,Noite,12
3835,Noite,30
3836,Noite,30
3837,Noite,30
3838,Noite,30
3839,Noite,30
3840,Noite,30
3841,Noite,30
3842,Noite,30
3843,Noite,30
3844,Noite,30
3845,Noite,30
3846,Noite,30
3847,Noite,30
3848,Noite,30
3849,Noite,30
3850,Noite,30
3851,Noite,30
3852,Noite,30
3853,Noite,30
3854,Noite,30
3855,Noite,30
3856,Noite,30
3857,Noite,10
3858,Noite,10
3859,Noite,10
3860,Noite,10
3861,Noite,10
3862,Noite,10
3863,Noite,10
3864,Noite,15
3865,Noite,15
3866,Noite,15
3867,Noite,15
3868,Noite,15
3869,Noite,15
3870,Noite,15
3871,Noite,15
3872,Noite,15
3873,Noite,15
3874,Noite,15
3875,Noite,15
3876,Noite,15
3877,Noite,15
3878,Noite,15
3879,Noite,15
3880,Noite,15
3881,Noite,15
3882,Noite,15
3883,Noite,15
3884,Noite,15
3885,Noite,15
3886,Noite,15
3887,Noite,15
3888,Noite,15
3889,Noite,15
3890,Noite,15
3891,Noite,15
3892,Noite,15
3893,Noite,15
3894,Noite,15
3895,Noite,15
3896,Noite,15
3897,Noite,15
3898,Noite,15
3899,Noite,15
3900,Noite,15
3901,Noite,15
3902,Noite,15
3903,Noite,15
3904,Noite,15
3905,Noite,15
3906,Noite,15
3907,Noite,15
3908,Noite,15
3909,Noite,15
3910,Noite,15
3911,Noite,15
3912,Noite,15
3913,Noite,15
3914,Noite,15
3915,Noite,15
3916,Noite,15
3917,Noite,15
3918,Noite,14
3919,Manhã,8
3920,Manhã,9
3921,Manhã,9
3922,Tarde,9
3923,Tarde,9
3924,Noite,5
3925,Noite,6
3926,Noite,10
3927,Noite,10
3928,Noite,10
3929,Noite,10
3930,Noite,10
3931,Noite,10
3932,Noite,10
3933,Noite,10
3934,Noite,10
3935,Noite,30
3936,Noite,30
3937,Noite,30
3938,Noite,30
3939,Noite,30
3940,Noite,30
3941,Noite,30
3942,Noite,30
3943,Noite,30
3944,Noite,30
3945,Noite,30
3946,Noite,30
3947,Noite,30
3948,Noite,30
3949,Noite,30
3950,Noite,30
3951,Noite,30
3952,Noite,30
3953,Noite,30
3954,Noite,30
3955,Noite,10
3956,Noite,10
3957,Noite,10
3958,Noite,10
3959,Noite,14
3960,Noite,10
3961,Noite,10
3962,Noite,10
3963,Noite,10
3964,Noite,30
3965,Noite,30
3966,Noite,30
3967,Noite,30
3968,Noite,30
3969,Noite,30
3970,Noite,30
3971,Noite,30
3972,Noite,30
3973,Noite,30
3974,Noite,30
3975,Noite,30
3976,Noite,30
3977,Noite,30
3978,Noite,30
3979,Noite,30
3980,Noite,11
3981,Noite,14
3982,Noite,14
3983,Noite,14
3984,Noite,7
3985,Noite,7
3986,Noite,7
3987,Noite,9
3988,Noite,9
3989,Noite,9
3990,Noite,9
3991,Noite,9
3992,Noite,8
3993,Noite,20
3994,Noite,20
3995,Noite,28
3996,Noite,28
3997,Noite,13
3998,Noite,13
3999,Noite,13
4000,Noite,13
4001,Noite,20
4002,Noite,20
4003,Noite,20
4004,Noite,20
4005,Noite,20
4006,Noite,30
4007,Noite,8
4008,Noite,3
4009,Noite,9
4010,Noite,9
4011,Noite,9
4012,Noite,8
4013,Noite,8
4014,Noite,11
4015,Noite,11
4016,Noite,11
4017,Noite,11
4018,Noite,7
4019,Noite,9
4020,Noite,9
4021,Noite,9
4022,Noite,9
4023,Noite,8
4024,Noite,8
4025,Noite,8
4026,Noite,7
4027,Noite,7
4028,Noite,7
4029,Noite,9
4030,Noite,9
4031,Noite,9
4032,Noite,9
4033,Noite,9
4034,Noite,9
4035,Noite,8
4036,Noite,11
4037,Noite,11
4038,Noite,11
4039,Noite,11
4040,Noite,11
4041,Noite,11
4042,Noite,11
4043,Noite,9
4044,Noite,9
4045,Noite,9
4046,Noite,9
4047,Noite,9
4048,Noite,9
4049,Noite,9
4050,Noite,8
4051,Manhã,9
4052,Manhã,8
4053,Manhã,9
4054,Tarde,9
4055,Noite,16
4056,Noite,16
4057,Noite,16
4058,Noite,20
4059,Noite,20
4060,Noite,20
4061,Noite,20
4062,Noite,20
4063,Noite,20
4064,Noite,20
4065,Noite,20
4066,Noite,20
4067,Noite,30
4068,Noite,20
4069,Noite,15
4070,Noite,15
4071,Noite,15
4072,Noite,15
4073,Noite,15
4074,Noite,15
4075,Noite,15
4076,Noite,15
4077,Noite,15
4078,Noite,5
4079,Noite,5
4080,Noite,5
4081,Noite,5
4082,Noite,5
4083,Noite,5
4084,Manhã,28
4085,Manhã,10
4086,Manhã,10
4087,Manhã,10
4088,Manhã,28
4089,Manhã,28
4090,Manhã,28
4091,Manhã,28
4092,Manhã,28
4093,Manhã,28
4094,Manhã,28
4095,Manhã,28
4096,Manhã,28
4097,Manhã,13
4098,Manhã,10
4099,Noite,28
4100,Noite,28
4101,Noite,7
4102,Noite,12
4103,Noite,12
4104,Noite,13
4105,Noite,13
4106,Manhã,20
4107,Manhã,20
4108,Manhã,20
4109,Manhã,20
4110,Manhã,20
4111,Manhã,20
4112,Noite,5
4113,Noite,5
4114,Noite,5
4115,Noite,5
4116,Manhã,13
4117,Manhã,13
4118,Tarde,7
4119,Tarde,7
4120,Tarde,7
4121,Tarde,7
4122,Tarde,12
4123,Noite,28
4124,Noite,28
4125,Noite,28
4126,Noite,13
4127,Noite,13
4128,Noite,9
4129,Noite,9
4130,Noite,9
4131,Noite,9
4132,Noite,8
4133,Noite,9
4134,Noite,9
4135,Noite,9
4136,Noite,9
4137,Noite,8
4138,Noite,20
4139,Noite,20
4140,Noite,20
4141,Noite,20
4142,Noite,20
4143,Noite,20
4144,Noite,13
4145,Noite,13
4146,Noite,13
4147,Noite,13
4148,Noite,13
4149,Noite,5
4150,Noite,6
4151,Noite,5
4152,Noite,5
4153,Noite,5
4154,Noite,5
4155,Noite,13
4156,Noite,13
4157,Noite,8
4158,Noite,8
4159,Noite,8
4160,Noite,3
4161,Noite,8
4162,Noite,5
4163,Noite,5
4164,Noite,13
4165,Noite,13
4166,Noite,13
4167,Noite,13
4168,Noite,13
4169,Noite,13
4170,Noite,13
4171,Noite,5
4172,Tarde,8
4173,Noite,8
4174,Noite,3
4175,Noite,3
4176,Noite,3
4177,Noite,5
4178,Noite,13
4179,Noite,13
4180,Noite,6
4181,Noite,13
4182,Noite,13
4183,Noite,24
4184,Manhã,16
4185,Manhã,16
4186,Manhã,16
4187,Manhã,16
4188,Manhã,16
4189,Manhã,16
4190,Manhã,16
4191,Manhã,16
4192,Manhã,16
4193,Manhã,16
4194,Manhã,16
4195,Manhã,16
4196,Manhã,16
4197,Manhã,16
4198,Manhã,16
4199,Manhã,16
4200,Manhã,16
4201,Manhã,16
4202,Manhã,16
4203,Manhã,16
4204,Noite,24
4205,Noite,24
4206,Manhã,18
4207,Manhã,17
4208,Manhã,17
4209,Tarde,24
4210,Tarde,24
4211,Noite,24
4212,Tarde,2
4213,Tarde,2
4214,Manhã,2
4215,Tarde,4
4216,Tarde,4
4217,Tarde,4
4218,Manhã,2
4219,Noite,2
4220,Noite,2
4221,Noite,2
4222,Noite,2
4223,Noite,2
4224,Noite,2
4225,Noite,4
4226,Noite,2
4227,Noite,2
4228,Noite,2
4229,Tarde,5
4230,Tarde,6
4231,Tarde,6
4232,Noite,6
4233,Noite,6
4234,Noite,4
4235,Noite,4
4236,Manhã,15
4237,Manhã,15
4238,Manhã,11
4239,Noite,11
4240,Noite,11
4241,Noite,11
4242,Noite,11
4243,Noite,11
4244,Noite,11
4245,Manhã,16
4246,Tarde,16
4247,Manhã,17
4248,Manhã,17
4249,Manhã,17
4250,Manhã,17
4251,Manhã,17
4252,Manhã,17
4253,Manhã,17
4254,Manhã,17
4255,Manhã,17
4256,Manhã,17
4257,Manhã,17
4258,Manhã,17
4259,Manhã,17
4260,Manhã,17
4261,Manhã,16
4262,Manhã,16
4263,Manhã,16
4264,Manhã,16
4265,Manhã,16
4266,Manhã,16
4267,Manhã,16
4268,Manhã,16
4269,Manhã,16
4270,Manhã,16
4271,Manhã,16
4272,Manhã,16
4273,Manhã,16
4274,Manhã,16
4275,Manhã,16
4276,Manhã,16
4277,Manhã,16
4278,Manhã,16
4279,Manhã,16
4280,Manhã,16
4281,Manhã,16
4282,Manhã,34
4283,Manhã,34
4284,Manhã,34
4285,Manhã,34
4286,Manhã,34
4287,Manhã,34
4288,Manhã,16
4289,Manhã,16
4290,Manhã,16
4291,Manhã,16
4292,Manhã,16
4293,Manhã,16
4294,Manhã,16
4295,Manhã,16
4296,Manhã,16
4297,Manhã,16
4298,Manhã,16
4299,Manhã,16
4300,Manhã,16
4301,Manhã,16
4302,Manhã,16
4303,Manhã,16
4304,Manhã,16
4305,Manhã,16
4306,Manhã,16
4307,Tarde,16
4308,Tarde,16
4309,Manhã,34
4310,Manhã,34
4311,Manhã,34
4312,Manhã,34
4313,Manhã,34
4314,Manhã,34
4315,Manhã,34
4316,Manhã,34
4317,Manhã,34
4318,Manhã,16
4319,Manhã,16
4320,Manhã,16
4321,Manhã,16
4322,Manhã,16
4323,Manhã,16
4324,Manhã,16
4325,Manhã,16
4326,Manhã,16
4327,Manhã,16
4328,Manhã,16
4329,Manhã,16
4330,Manhã,16
4331,Manhã,16
4332,Manhã,16
4333,Manhã,16
4334,Manhã,16
4335,Manhã,16
4336,Noite,16
4337,Noite,16
4338,Noite,16
4339,Noite,16
4340,Noite,16
4341,Manhã,16
4342,Manhã,2
4343,Manhã,2
4344,Manhã,2
4345,Manhã,2
4346,Manhã,2
4347,Manhã,2
4348,Manhã,2
4349,Manhã,2
4350,Manhã,2
4351,Manhã,2
4352,Manhã,2
4353,Manhã,2
4354,Manhã,2
4355,Manhã,2
4356,Manhã,2
4357,Manhã,2
4358,Manhã,2
4359,Manhã,2
4360,Manhã,2
4361,Manhã,2
4362,Manhã,2
4363,Manhã,2
4364,Manhã,2
4365,Manhã,2
4366,Manhã,2
4367,Manhã,2
4368,Manhã,2
4369,Manhã,2
4370,Manhã,2
4371,Manhã,2
4372,Manhã,2
4373,Manhã,2
4374,Manhã,2
4375,Manhã,2
4376,Manhã,2
4377,Manhã,2
4378,Manhã,2
4379,Manhã,2
4380,Manhã,2
4381,Manhã,2
4382,Manhã,2
4383,Manhã,2
4384,Manhã,2
4385,Manhã,2
4386,Manhã,2
4387,Manhã,2
4388,Manhã,2
4389,Manhã,2
4390,Manhã,2
4391,Manhã,2
4392,Manhã,2
4393,Noite,16
4394,Tarde,2
4395,Tarde,2
4396,Tarde,2
4397,Tarde,2
4398,Manhã,2
4399,Manhã,2
4400,Manhã,2
4401,Manhã,2
4402,Manhã,2
4403,Manhã,2
4404,Manhã,2
4405,Manhã,2
4406,Manhã,2
4407,Manhã,2
4408,Manhã,2
4409,Manhã,2
4410,Manhã,2
4411,Manhã,2
4412,Manhã,2
4413,Manhã,2
4414,Manhã,2
4415,Manhã,2
4416,Manhã,2
4417,Manhã,2
4418,Manhã,2
4419,Manhã,2
4420,Manhã,2
4421,Manhã,2
4422,Manhã,2
4423,Manhã,2
4424,Manhã,2
4425,Manhã,2
4426,Manhã,2
4427,Manhã,2
4428,Manhã,2
4429,Manhã,2
4430,Manhã,2
4431,Manhã,2
4432,Manhã,2
4433,Manhã,2
4434,Manhã,4
4435,Manhã,2
4436,Manhã,2
4437,Manhã,2
4438,Manhã,2
4439,Manhã,2
4440,Manhã,2
4441,Manhã,2
4442,Manhã,2
4443,Manhã,2
4444,Manhã,2
4445,Manhã,2
4446,Manhã,2
4447,Manhã,2
4448,Manhã,2
4449,Manhã,2
4450,Manhã,3
4451,Manhã,2
4452,Manhã,4
4453,Manhã,2
4454,Manhã,2
4455,Manhã,2
4456,Manhã,2
4457,Manhã,2
4458,Manhã,2
4459,Noite,2
4460,Noite,2
4461,Noite,2
4462,Noite,2
4463,Noite,2
4464,Noite,1
4465,Noite,2
4466,Manhã,5
4467,Manhã,4
4468,Manhã,4
4469,Tarde,4
4470,Tarde,4
4471,Tarde,4
4472,Tarde,4
4473,Manhã,4
4474,Manhã,4
4475,Tarde,4
4476,Manhã,4
4477,Manhã,4
4478,Manhã,4
4479,Manhã,4
4480,Manhã,4
4481,Manhã,4
4482,Manhã,4
4483,Tarde,4
4484,Manhã,4
4485,Manhã,4
4486,Manhã,4
4487,Manhã,4
4488,Manhã,4
4489,Tarde,4
4490,Manhã,4
4491,Manhã,4
4492,Manhã,4
4493,Manhã,4
4494,Manhã,4
4495,Tarde,4
4496,Manhã,4
4497,Manhã,4
4498,Manhã,4
4499,Manhã,4
