ID,Codigo_da_RA,nome_bairro
1655,13,Sampaio
1655,13,São Francisco Xavier
1655,13,Rocha
1655,13,Engenho Novo
1655,13,Cachambi
1655,13,Pilares
1655,13,Jacaré
1655,13,Riachuelo
1655,13,Água Santa
1655,13,Todos os Santos
1656,13,Piedade
1656,13,Méier
1656,13,Lins de Vasconcelos
1656,13,Engenho de Dentro
1656,13,Sampaio
1656,13,São Francisco Xavier
1656,13,Rocha
1656,13,Engenho Novo
1656,13,Cachambi
1656,13,Pilares
1656,13,Jacaré
1656,13,Riachuelo
1656,13,Água Santa
1656,13,Todos os Santos
1657,13,Piedade
1657,13,Méier
1657,13,Lins de Vasconcelos
1657,13,Engenho de Dentro
1657,13,Sampaio
1657,13,São Francisco Xavier
1657,13,Rocha
1657,13,Engenho Novo
1657,13,Cachambi
1657,13,Pilares
1657,13,Jacaré
1657,13,Riachuelo
1657,13,Água Santa
1657,13,Todos os Santos
1658,13,Piedade
1658,13,Méier
1658,13,Lins de Vasconcelos
1658,13,Engenho de Dentro
1658,13,Sampaio
1658,13,São Francisco Xavier
1658,13,Rocha
1658,13,Engenho Novo
1658,13,Cachambi
1658,13,Pilares
1658,13,Jacaré
1658,13,Riachuelo
1658,13,Água Santa
1658,13,Todos os Santos
1659,13,Piedade
1659,13,Méier
1659,13,Lins de Vasconcelos
1659,13,Engenho de Dentro
1659,13,Sampaio
1659,13,São Francisco Xavier
1659,13,Rocha
1659,13,Engenho Novo
1659,13,Cachambi
1659,13,Pilares
1659,13,Jacaré
1659,13,Riachuelo
1659,13,Água Santa
1659,13,Todos os Santos
1660,13,Piedade
1660,13,Méier
1660,13,Lins de Vasconcelos
1660,13,Engenho de Dentro
1660,13,Sampaio
1660,13,São Francisco Xavier
1660,13,Rocha
1660,13,Engenho Novo
1660,13,Cachambi
1660,13,Pilares
1660,13,Jacaré
1660,13,Riachuelo
1660,13,Água Santa
1660,13,Todos os Santos
1661,13,Piedade
1661,13,Méier
1661,13,Lins de Vasconcelos
1661,13,Engenho de Dentro
1661,13,Sampaio
1661,13,São Francisco Xavier
1661,13,Rocha
1661,13,Engenho Novo
1661,13,Cachambi
1661,13,Pilares
1661,13,Jacaré
1661,13,Riachuelo
1661,13,Água Santa
1661,13,Todos os Santos
1666,13,Piedade
1666,13,Méier
1666,13,Lins de Vasconcelos
1666,13,Engenho de Dentro
1666,13,Sampaio
1666,13,São Francisco Xavier
1666,13,Rocha
1666,13,Engenho Novo
1666,13,Cachambi
1666,13,Pilares
1666,13,Jacaré
1666,13,Riachuelo
1666,13,Água Santa
1666,13,Todos os Santos
1673,13,Piedade
1673,13,Méier
1673,13,Lins de Vasconcelos
1673,13,Engenho de Dentro
1673,13,Sampaio
1673,13,São Francisco Xavier
1673,13,Rocha
1673,13,Engenho Novo
1673,13,Cachambi
1673,13,Pilares
1673,13,Jacaré
1673,13,Riachuelo
1673,13,Água Santa
1673,13,Todos os Santos
1674,13,Piedade
1674,13,Méier
1674,13,Lins de Vasconcelos
1674,13,Engenho de Dentro
1674,13,Sampaio
1674,13,São Francisco Xavier
1674,13,Rocha
1674,13,Engenho Novo
1674,13,Cachambi
1674,13,Pilares
1674,13,Jacaré
1674,13,Riachuelo
1674,13,Água Santa
1674,13,Todos os Santos
1675,13,Piedade
1675,13,Méier
1675,13,Lins de Vasconcelos
1675,13,Engenho de Dentro
1675,13,Sampaio
1675,13,São Francisco Xavier
1675,13,Rocha
1675,13,Engenho Novo
1675,13,Cachambi
1675,13,Pilares
1675,13,Jacaré
1675,13,Riachuelo
1675,13,Água Santa
1675,13,Todos os Santos
1683,13,Piedade
1683,13,Méier
1683,13,Lins de Vasconcelos
1683,13,Engenho de Dentro
1683,13,Sampaio
1683,13,São Francisco Xavier
1683,13,Rocha
1683,13,Engenho Novo
1683,13,Cachambi
1683,13,Pilares
1683,13,Jacaré
1683,13,Riachuelo
1683,13,Água Santa
1683,13,Todos os Santos
1684,13,Piedade
1684,13,Méier
1684,13,Lins de Vasconcelos
1684,13,Engenho de Dentro
1684,13,Sampaio
1684,13,São Francisco Xavier
1684,13,Rocha
1684,13,Engenho Novo
1684,13,Cachambi
1684,13,Pilares
1684,13,Jacaré
1684,13,Riachuelo
1684,13,Água Santa
1684,13,Todos os Santos
1685,13,Piedade
1685,13,Méier
1685,13,Lins de Vasconcelos
1685,13,Engenho de Dentro
1685,13,Sampaio
1685,13,São Francisco Xavier
1685,13,Rocha
1685,13,Engenho Novo
1685,13,Cachambi
1685,13,Pilares
1685,13,Jacaré
1685,13,Riachuelo
1685,13,Água Santa
1685,13,Todos os Santos
1686,13,Piedade
1686,13,Méier
1686,13,Lins de Vasconcelos
1686,13,Engenho de Dentro
1686,13,Sampaio
1686,13,São Francisco Xavier
1686,13,Rocha
1686,13,Engenho Novo
1686,13,Cachambi
1686,13,Pilares
1686,13,Jacaré
1686,13,Riachuelo
1686,13,Água Santa
1686,13,Todos os Santos
1687,13,Piedade
1687,13,Méier
1687,13,Lins de Vasconcelos
1687,13,Engenho de Dentro
1687,13,Sampaio
1687,13,São Francisco Xavier
1687,13,Rocha
1687,13,Engenho Novo
1687,13,Cachambi
1687,13,Pilares
1687,13,Jacaré
1687,13,Riachuelo
1687,13,Água Santa
1687,13,Todos os Santos
1688,13,Piedade
1688,13,Méier
1688,13,Lins de Vasconcelos
1688,13,Engenho de Dentro
1688,13,Sampaio
1688,13,São Francisco Xavier
1688,13,Rocha
1688,13,Engenho Novo
1688,13,Cachambi
1688,13,Pilares
1688,13,Jacaré
1688,13,Riachuelo
1688,13,Água Santa
1688,13,Todos os Santos
1689,13,Piedade
1689,13,Méier
1689,13,Lins de Vasconcelos
1689,13,Engenho de Dentro
1689,13,Sampaio
1689,13,São Francisco Xavier
1689,13,Rocha
1689,13,Engenho Novo
1689,13,Cachambi
1689,13,Pilares
1689,13,Jacaré
1689,13,Riachuelo
1689,13,Água Santa
1689,13,Todos os Santos
1690,13,Piedade
1690,13,Méier
1690,13,Lins de Vasconcelos
1690,13,Engenho de Dentro
1690,13,Sampaio
1690,13,São Francisco Xavier
1690,13,Rocha
1690,13,Engenho Novo
1690,13,Cachambi
1690,13,Pilares
1690,13,Jacaré
1690,13,Riachuelo
1690,13,Água Santa
1690,13,Todos os Santos
1692,13,Piedade
1692,13,Méier
1692,13,Lins de Vasconcelos
1692,13,Engenho de Dentro
1692,13,Sampaio
1692,13,São Francisco Xavier
1692,13,Rocha
1692,13,Engenho Novo
1692,13,Cachambi
1692,13,Pilares
1692,13,Jacaré
1692,13,Riachuelo
1692,13,Água Santa
1692,13,Todos os Santos
1740,13,Piedade
1740,13,Méier
1740,13,Lins de Vasconcelos
1740,13,Engenho de Dentro
1740,13,Sampaio
1740,13,São Francisco Xavier
1740,13,Rocha
1740,13,Engenho Novo
1740,13,Cachambi
1740,13,Pilares
1740,13,Jacaré
1740,13,Riachuelo
1740,13,Água Santa
1740,13,Todos os Santos
1785,13,Piedade
1785,13,Méier
1785,13,Lins de Vasconcelos
1785,13,Engenho de Dentro
1785,13,Sampaio
1785,13,São Francisco Xavier
1785,13,Rocha
1785,13,Engenho Novo
1785,13,Cachambi
1785,13,Pilares
1785,13,Jacaré
1785,13,Riachuelo
1785,13,Água Santa
1785,13,Todos os Santos
1786,13,Piedade
1786,13,Méier
1786,13,Lins de Vasconcelos
1786,13,Engenho de Dentro
1786,13,Sampaio
1786,13,São Francisco Xavier
1786,13,Rocha
1786,13,Engenho Novo
1786,13,Cachambi
1786,13,Pilares
1786,13,Jacaré
1786,13,Riachuelo
1786,13,Água Santa
1786,13,Todos os Santos
1787,13,Piedade
1787,13,Méier
1787,13,Lins de Vasconcelos
1787,13,Engenho de Dentro
1787,13,Sampaio
1787,13,São Francisco Xavier
1787,13,Rocha
1787,13,Engenho Novo
1787,13,Cachambi
1787,13,Pilares
1787,13,Jacaré
1787,13,Riachuelo
1787,13,Água Santa
1787,13,Todos os Santos
1788,13,Piedade
1788,13,Méier
1788,13,Lins de Vasconcelos
1788,13,Engenho de Dentro
1788,13,Sampaio
1788,13,São Francisco Xavier
1788,13,Rocha
1788,13,Engenho Novo
1788,13,Cachambi
1788,13,Pilares
1788,13,Jacaré
1788,13,Riachuelo
1788,13,Água Santa
1788,13,Todos os Santos
1789,13,Piedade
1789,13,Méier
1789,13,Lins de Vasconcelos
1789,13,Engenho de Dentro
1789,13,Sampaio
1789,13,São Francisco Xavier
1789,13,Rocha
1789,13,Engenho Novo
1789,13,Cachambi
1789,13,Pilares
1789,13,Jacaré
1789,13,Riachuelo
1789,13,Água Santa
1789,13,Todos os Santos
1790,13,Piedade
1790,13,Méier
1790,13,Lins de Vasconcelos
1790,13,Engenho de Dentro
1790,13,Sampaio
1790,13,São Francisco Xavier
1790,13,Rocha
1790,13,Engenho Novo
1790,13,Cachambi
1790,13,Pilares
1790,13,Jacaré
1790,13,Riachuelo
1790,13,Água Santa
1790,13,Todos os Santos
1791,13,Piedade
1791,13,Méier
1791,13,Lins de Vasconcelos
1791,13,Engenho de Dentro
1791,13,Sampaio
1791,13,São Francisco Xavier
1791,13,Rocha
1791,13,Engenho Novo
1791,13,Cachambi
1791,13,Pilares
1791,13,Jacaré
1791,13,Riachuelo
1791,13,Água Santa
1791,13,Todos os Santos
1795,13,Piedade
1795,13,Méier
1795,13,Lins de Vasconcelos
1795,13,Engenho de Dentro
1795,13,Sampaio
1795,13,São Francisco Xavier
1795,13,Rocha
1795,13,Engenho Novo
1795,13,Cachambi
1795,13,Pilares
1795,13,Jacaré
1795,13,Riachuelo
1795,13,Água Santa
1795,13,Todos os Santos
1796,13,Piedade
1796,13,Méier
1796,13,Lins de Vasconcelos
1796,13,Engenho de Dentro
1796,13,Sampaio
1796,13,São Francisco Xavier
1796,13,Rocha
1796,13,Engenho Novo
1796,13,Cachambi
1796,13,Pilares
1796,13,Jacaré
1796,13,Riachuelo
1796,13,Água Santa
1796,13,Todos os Santos
1797,13,Piedade
1797,13,Méier
1797,13,Lins de Vasconcelos
1797,13,Engenho de Dentro
1797,13,Sampaio
1797,13,São Francisco Xavier
1797,13,Rocha
1797,13,Engenho Novo
1797,13,Cachambi
1797,13,Pilares
1797,13,Jacaré
1797,13,Riachuelo
1797,13,Água Santa
1797,13,Todos os Santos
1798,13,Piedade
1798,13,Méier
1798,13,Lins de Vasconcelos
1798,13,Engenho de Dentro
1798,13,Sampaio
1798,13,São Francisco Xavier
1798,13,Rocha
1798,13,Engenho Novo
1798,13,Cachambi
1798,13,Pilares
1798,13,Jacaré
1798,13,Riachuelo
1798,13,Água Santa
1798,13,Todos os Santos
1806,13,Piedade
1806,13,Méier
1806,13,Lins de Vasconcelos
1806,13,Engenho de Dentro
1806,13,Sampaio
1806,13,São Francisco Xavier
1806,13,Rocha
1806,13,Engenho Novo
1806,13,Cachambi
1806,13,Pilares
1806,13,Jacaré
1806,13,Riachuelo
1806,13,Água Santa
1806,13,Todos os Santos
1807,13,Piedade
1807,13,Méier
1807,13,Lins de Vasconcelos
1807,13,Engenho de Dentro
1807,13,Sampaio
1807,13,São Francisco Xavier
1807,13,Rocha
1807,13,Engenho Novo
1807,13,Cachambi
1807,13,Pilares
1807,13,Jacaré
1807,13,Riachuelo
1807,13,Água Santa
1807,13,Todos os Santos
1808,13,Piedade
1808,13,Méier
1808,13,Lins de Vasconcelos
1808,13,Engenho de Dentro
1808,13,Sampaio
1808,13,São Francisco Xavier
1808,13,Rocha
1808,13,Engenho Novo
1808,13,Cachambi
1808,13,Pilares
1808,13,Jacaré
1808,13,Riachuelo
1808,13,Água Santa
1808,13,Todos os Santos
1924,13,Piedade
1924,13,Méier
1924,13,Lins de Vasconcelos
1924,13,Engenho de Dentro
1924,13,Sampaio
1924,13,São Francisco Xavier
1924,13,Rocha
1924,13,Engenho Novo
1924,13,Cachambi
1924,13,Pilares
1924,13,Jacaré
1924,13,Riachuelo
1924,13,Água Santa
1924,13,Todos os Santos
2084,13,Piedade
2084,13,Méier
2084,13,Lins de Vasconcelos
2084,13,Engenho de Dentro
2084,13,Sampaio
2084,13,São Francisco Xavier
2084,13,Rocha
2084,13,Engenho Novo
2084,13,Cachambi
2084,13,Pilares
2084,13,Jacaré
2084,13,Riachuelo
2084,13,Água Santa
2084,13,Todos os Santos
2085,13,Piedade
2085,13,Méier
2085,13,Lins de Vasconcelos
2085,13,Engenho de Dentro
2085,13,Sampaio
2085,13,São Francisco Xavier
2085,13,Rocha
2085,13,Engenho Novo
2085,13,Cachambi
2085,13,Pilares
2085,13,Jacaré
2085,13,Riachuelo
2085,13,Água Santa
2085,13,Todos os Santos
2086,13,Piedade
2086,13,Méier
2086,13,Lins de Vasconcelos
2086,13,Engenho de Dentro
2086,13,Sampaio
2086,13,São Francisco Xavier
2086,13,Rocha
2086,13,Engenho Novo
2086,13,Cachambi
2086,13,Pilares
2086,13,Jacaré
2086,13,Riachuelo
2086,13,Água Santa
2086,13,Todos os Santos
2087,13,Piedade
2087,13,Méier
2087,13,Lins de Vasconcelos
2087,13,Engenho de Dentro
2087,13,Sampaio
2087,13,São Francisco Xavier
2087,13,Rocha
2087,13,Engenho Novo
2087,13,Cachambi
2087,13,Pilares
2087,13,Jacaré
2087,13,Riachuelo
2087,13,Água Santa
2087,13,Todos os Santos
2088,13,Piedade
2088,13,Méier
2088,13,Lins de Vasconcelos
2088,13,Engenho de Dentro
2088,13,Sampaio
2088,13,São Francisco Xavier
2088,13,Rocha
2088,13,Engenho Novo
2088,13,Cachambi
2088,13,Pilares
2088,13,Jacaré
2088,13,Riachuelo
2088,13,Água Santa
2088,13,Todos os Santos
2089,13,Piedade
2089,13,Méier
2089,13,Lins de Vasconcelos
2089,13,Engenho de Dentro
2089,13,Sampaio
2089,13,São Francisco Xavier
2089,13,Rocha
2089,13,Engenho Novo
2089,13,Cachambi
2089,13,Pilares
2089,13,Jacaré
2089,13,Riachuelo
2089,13,Água Santa
2089,13,Todos os Santos
2090,13,Piedade
2090,13,Méier
2090,13,Lins de Vasconcelos
2090,13,Engenho de Dentro
2090,13,Sampaio
2090,13,São Francisco Xavier
2090,13,Rocha
2090,13,Engenho Novo
2090,13,Cachambi
2090,13,Pilares
2090,13,Jacaré
2090,13,Riachuelo
2090,13,Água Santa
2090,13,Todos os Santos
2164,13,Piedade
2164,13,Méier
2164,13,Lins de Vasconcelos
2164,13,Engenho de Dentro
2164,13,Sampaio
2164,13,São Francisco Xavier
2164,13,Rocha
2164,13,Engenho Novo
2164,13,Cachambi
2164,13,Pilares
2164,13,Jacaré
2164,13,Riachuelo
2164,13,Água Santa
2164,13,Todos os Santos
2168,13,Piedade
2168,13,Méier
2168,13,Lins de Vasconcelos
2168,13,Engenho de Dentro
2168,13,Sampaio
2168,13,São Francisco Xavier
2168,13,Rocha
2168,13,Engenho Novo
2168,13,Cachambi
2168,13,Pilares
2168,13,Jacaré
2168,13,Riachuelo
2168,13,Água Santa
2168,13,Todos os Santos
2186,13,Piedade
2186,13,Méier
2186,13,Lins de Vasconcelos
2186,13,Engenho de Dentro
2186,13,Sampaio
2186,13,São Francisco Xavier
2186,13,Rocha
2186,13,Engenho Novo
2186,13,Cachambi
2186,13,Pilares
2186,13,Jacaré
2186,13,Riachuelo
2186,13,Água Santa
2186,13,Todos os Santos
2190,13,Piedade
2190,13,Méier
2190,13,Lins de Vasconcelos
2190,13,Engenho de Dentro
2190,13,Sampaio
2190,13,São Francisco Xavier
2190,13,Rocha
2190,13,Engenho Novo
2190,13,Cachambi
2190,13,Pilares
2190,13,Jacaré
2190,13,Riachuelo
2190,13,Água Santa
2190,13,Todos os Santos
2191,13,Piedade
2191,13,Méier
2191,13,Lins de Vasconcelos
2191,13,Engenho de Dentro
2191,13,Sampaio
2191,13,São Francisco Xavier
2191,13,Rocha
2191,13,Engenho Novo
2191,13,Cachambi
2191,13,Pilares
2191,13,Jacaré
2191,13,Riachuelo
2191,13,Água Santa
2191,13,Todos os Santos
2192,13,Piedade
2192,13,Méier
2192,13,Lins de Vasconcelos
2192,13,Engenho de Dentro
2192,13,Sampaio
2192,13,São Francisco Xavier
2192,13,Rocha
2192,13,Engenho Novo
2192,13,Cachambi
2192,13,Pilares
2192,13,Jacaré
2192,13,Riachuelo
2192,13,Água Santa
2192,13,Todos os Santos
2193,13,Piedade
2193,13,Méier
2193,13,Lins de Vasconcelos
2193,13,Engenho de Dentro
2193,13,Sampaio
2193,13,São Francisco Xavier
2193,13,Rocha
2193,13,Engenho Novo
2193,13,Cachambi
2193,13,Pilares
2193,13,Jacaré
2193,13,Riachuelo
2193,13,Água Santa
2193,13,Todos os Santos
2194,13,Piedade
2194,13,Méier
2194,13,Lins de Vasconcelos
2194,13,Engenho de Dentro
2194,13,Sampaio
2194,13,São Francisco Xavier
2194,13,Rocha
2194,13,Engenho Novo
2194,13,Cachambi
2194,13,Pilares
2194,13,Jacaré
2194,13,Riachuelo
2194,13,Água Santa
2194,13,Todos os Santos
2195,13,Piedade
2195,13,Méier
2195,13,Lins de Vasconcelos
2195,13,Engenho de Dentro
2195,13,Sampaio
2195,13,São Francisco Xavier
2195,13,Rocha
2195,13,Engenho Novo
2195,13,Cachambi
2195,13,Pilares
2195,13,Jacaré
2195,13,Riachuelo
2195,13,Água Santa
2195,13,Todos os Santos
2196,13,Piedade
2196,13,Méier
2196,13,Lins de Vasconcelos
2196,13,Engenho de Dentro
2196,13,Sampaio
2196,13,São Francisco Xavier
2196,13,Rocha
2196,13,Engenho Novo
2196,13,Cachambi
2196,13,Pilares
2196,13,Jacaré
2196,13,Riachuelo
2196,13,Água Santa
2196,13,Todos os Santos
2204,13,Piedade
2204,13,Méier
2204,13,Lins de Vasconcelos
2204,13,Engenho de Dentro
2204,13,Sampaio
2204,13,São Francisco Xavier
2204,13,Rocha
2204,13,Engenho Novo
2204,13,Cachambi
2204,13,Pilares
2204,13,Jacaré
2204,13,Riachuelo
2204,13,Água Santa
2204,13,Todos os Santos
2206,13,Piedade
2206,13,Méier
2206,13,Lins de Vasconcelos
2206,13,Engenho de Dentro
2206,13,Sampaio
2206,13,São Francisco Xavier
2206,13,Rocha
2206,13,Engenho Novo
2206,13,Cachambi
2206,13,Pilares
2206,13,Jacaré
2206,13,Riachuelo
2206,13,Água Santa
2206,13,Todos os Santos
2207,13,Piedade
2207,13,Méier
2207,13,Lins de Vasconcelos
2207,13,Engenho de Dentro
2207,13,Sampaio
2207,13,São Francisco Xavier
2207,13,Rocha
2207,13,Engenho Novo
2207,13,Cachambi
2207,13,Pilares
2207,13,Jacaré
2207,13,Riachuelo
2207,13,Água Santa
2207,13,Todos os Santos
2208,13,Piedade
2208,13,Méier
2208,13,Lins de Vasconcelos
2208,13,Engenho de Dentro
2208,13,Sampaio
2208,13,São Francisco Xavier
2208,13,Rocha
2208,13,Engenho Novo
2208,13,Cachambi
2208,13,Pilares
2208,13,Jacaré
2208,13,Riachuelo
2208,13,Água Santa
2208,13,Todos os Santos
2209,13,Piedade
2209,13,Méier
2209,13,Lins de Vasconcelos
2209,13,Engenho de Dentro
2209,13,Sampaio
2209,13,São Francisco Xavier
2209,13,Rocha
2209,13,Engenho Novo
2209,13,Cachambi
2209,13,Pilares
2209,13,Jacaré
2209,13,Riachuelo
2209,13,Água Santa
2209,13,Todos os Santos
2210,13,Piedade
2210,13,Méier
2210,13,Lins de Vasconcelos
2210,13,Engenho de Dentro
2210,13,Sampaio
2210,13,São Francisco Xavier
2210,13,Rocha
2210,13,Engenho Novo
2210,13,Cachambi
2210,13,Pilares
2210,13,Jacaré
2210,13,Riachuelo
2210,13,Água Santa
2210,13,Todos os Santos
2211,13,Piedade
2211,13,Méier
2211,13,Lins de Vasconcelos
2211,13,Engenho de Dentro
2211,13,Sampaio
2211,13,São Francisco Xavier
2211,13,Rocha
2211,13,Engenho Novo
2211,13,Cachambi
2211,13,Pilares
2211,13,Jacaré
2211,13,Riachuelo
2211,13,Água Santa
2211,13,Todos os Santos
2212,13,Piedade
2212,13,Méier
2212,13,Lins de Vasconcelos
2212,13,Engenho de Dentro
2212,13,Sampaio
2212,13,São Francisco Xavier
2212,13,Rocha
2212,13,Engenho Novo
2212,13,Cachambi
2212,13,Pilares
2212,13,Jacaré
2212,13,Riachuelo
2212,13,Água Santa
2212,13,Todos os Santos
2213,13,Piedade
2213,13,Méier
2213,13,Lins de Vasconcelos
2213,13,Engenho de Dentro
2213,13,Sampaio
2213,13,São Francisco Xavier
2213,13,Rocha
2213,13,Engenho Novo
2213,13,Cachambi
2213,13,Pilares
2213,13,Jacaré
2213,13,Riachuelo
2213,13,Água Santa
2213,13,Todos os Santos
2214,13,Piedade
2214,13,Méier
2214,13,Lins de Vasconcelos
2214,13,Engenho de Dentro
2214,13,Sampaio
2214,13,São Francisco Xavier
2214,13,Rocha
2214,13,Engenho Novo
2214,13,Cachambi
2214,13,Pilares
2214,13,Jacaré
2214,13,Riachuelo
2214,13,Água Santa
2214,13,Todos os Santos
2215,13,Piedade
2215,13,Méier
2215,13,Lins de Vasconcelos
2215,13,Engenho de Dentro
2215,13,Sampaio
2215,13,São Francisco Xavier
2215,13,Rocha
2215,13,Engenho Novo
2215,13,Cachambi
2215,13,Pilares
2215,13,Jacaré
2215,13,Riachuelo
2215,13,Água Santa
2215,13,Todos os Santos
2216,13,Piedade
2216,13,Méier
2216,13,Lins de Vasconcelos
2216,13,Engenho de Dentro
2216,13,Sampaio
2216,13,São Francisco Xavier
2216,13,Rocha
2216,13,Engenho Novo
2216,13,Cachambi
2216,13,Pilares
2216,13,Jacaré
2216,13,Riachuelo
2216,13,Água Santa
2216,13,Todos os Santos
2217,13,Piedade
2217,13,Méier
2217,13,Lins de Vasconcelos
2217,13,Engenho de Dentro
2217,13,Sampaio
2217,13,São Francisco Xavier
2217,13,Rocha
2217,13,Engenho Novo
2217,13,Cachambi
2217,13,Pilares
2217,13,Jacaré
2217,13,Riachuelo
2217,13,Água Santa
2217,13,Todos os Santos
2221,13,Piedade
2221,13,Méier
2221,13,Lins de Vasconcelos
2221,13,Engenho de Dentro
2221,13,Sampaio
2221,13,São Francisco Xavier
2221,13,Rocha
2221,13,Engenho Novo
2221,13,Cachambi
2221,13,Pilares
2221,13,Jacaré
2221,13,Riachuelo
2221,13,Água Santa
2221,13,Todos os Santos
2222,13,Piedade
2222,13,Méier
2222,13,Lins de Vasconcelos
2222,13,Engenho de Dentro
2222,13,Sampaio
2222,13,São Francisco Xavier
2222,13,Rocha
2222,13,Engenho Novo
2222,13,Cachambi
2222,13,Pilares
2222,13,Jacaré
2222,13,Riachuelo
2222,13,Água Santa
2222,13,Todos os Santos
2223,13,Piedade
2223,13,Méier
2223,13,Lins de Vasconcelos
2223,13,Engenho de Dentro
2223,13,Sampaio
2223,13,São Francisco Xavier
2223,13,Rocha
2223,13,Engenho Novo
2223,13,Cachambi
2223,13,Pilares
2223,13,Jacaré
2223,13,Riachuelo
2223,13,Água Santa
2223,13,Todos os Santos
2224,13,Piedade
2224,13,Méier
2224,13,Lins de Vasconcelos
2224,13,Engenho de Dentro
2224,13,Sampaio
2224,13,São Francisco Xavier
2224,13,Rocha
2224,13,Engenho Novo
2224,13,Cachambi
2224,13,Pilares
2224,13,Jacaré
2224,13,Riachuelo
2224,13,Água Santa
2224,13,Todos os Santos
2225,13,Piedade
2225,13,Méier
2225,13,Lins de Vasconcelos
2225,13,Engenho de Dentro
2225,13,Sampaio
2225,13,São Francisco Xavier
2225,13,Rocha
2225,13,Engenho Novo
2225,13,Cachambi
2225,13,Pilares
2225,13,Jacaré
2225,13,Riachuelo
2225,13,Água Santa
2225,13,Todos os Santos
2226,13,Piedade
2226,13,Méier
2226,13,Lins de Vasconcelos
2226,13,Engenho de Dentro
2226,13,Sampaio
2226,13,São Francisco Xavier
2226,13,Rocha
2226,13,Engenho Novo
2226,13,Cachambi
2226,13,Pilares
2226,13,Jacaré
2226,13,Riachuelo
2226,13,Água Santa
2226,13,Todos os Santos
2227,13,Piedade
2227,13,Méier
2227,13,Lins de Vasconcelos
2227,13,Engenho de Dentro
2227,13,Sampaio
2227,13,São Francisco Xavier
2227,13,Rocha
2227,13,Engenho Novo
2227,13,Cachambi
2227,13,Pilares
2227,13,Jacaré
2227,13,Riachuelo
2227,13,Água Santa
2227,13,Todos os Santos
2228,13,Piedade
2228,13,Méier
2228,13,Lins de Vasconcelos
2228,13,Engenho de Dentro
2228,13,Sampaio
2228,13,São Francisco Xavier
2228,13,Rocha
2228,13,Engenho Novo
2228,13,Cachambi
2228,13,Pilares
2228,13,Jacaré
2228,13,Riachuelo
2228,13,Água Santa
2228,13,Todos os Santos
2229,13,Piedade
2229,13,Méier
2229,13,Lins de Vasconcelos
2229,13,Engenho de Dentro
2229,13,Sampaio
2229,13,São Francisco Xavier
2229,13,Rocha
2229,13,Engenho Novo
2229,13,Cachambi
2229,13,Pilares
2229,13,Jacaré
2229,13,Riachuelo
2229,13,Água Santa
2229,13,Todos os Santos
2230,13,Piedade
2230,13,Méier
2230,13,Lins de Vasconcelos
2230,13,Engenho de Dentro
2230,13,Sampaio
2230,13,São Francisco Xavier
2230,13,Rocha
2230,13,Engenho Novo
2230,13,Cachambi
2230,13,Pilares
2230,13,Jacaré
2230,13,Riachuelo
2230,13,Água Santa
2230,13,Todos os Santos
2231,13,Piedade
2231,13,Méier
2231,13,Lins de Vasconcelos
2231,13,Engenho de Dentro
2231,13,Sampaio
2231,13,São Francisco Xavier
2231,13,Rocha
2231,13,Engenho Novo
2231,13,Cachambi
2231,13,Pilares
2231,13,Jacaré
2231,13,Riachuelo
2231,13,Água Santa
2231,13,Todos os Santos
2232,13,Piedade
2232,13,Méier
2232,13,Lins de Vasconcelos
2232,13,Engenho de Dentro
2232,13,Sampaio
2232,13,São Francisco Xavier
2232,13,Rocha
2232,13,Engenho Novo
2232,13,Cachambi
2232,13,Pilares
2232,13,Jacaré
2232,13,Riachuelo
2232,13,Água Santa
2232,13,Todos os Santos
2233,13,Piedade
2233,13,Méier
2233,13,Lins de Vasconcelos
2233,13,Engenho de Dentro
2233,13,Sampaio
2233,13,São Francisco Xavier
2233,13,Rocha
2233,13,Engenho Novo
2233,13,Cachambi
2233,13,Pilares
2233,13,Jacaré
2233,13,Riachuelo
2233,13,Água Santa
2233,13,Todos os Santos
2247,13,Piedade
2247,13,Méier
2247,13,Lins de Vasconcelos
2247,13,Engenho de Dentro
2247,13,Sampaio
2247,13,São Francisco Xavier
2247,13,Rocha
2247,13,Engenho Novo
2247,13,Cachambi
2247,13,Pilares
2247,13,Jacaré
2247,13,Riachuelo
2247,13,Água Santa
2247,13,Todos os Santos
2248,13,Piedade
2248,13,Méier
2248,13,Lins de Vasconcelos
2248,13,Engenho de Dentro
2248,13,Sampaio
2248,13,São Francisco Xavier
2248,13,Rocha
2248,13,Engenho Novo
2248,13,Cachambi
2248,13,Pilares
2248,13,Jacaré
2248,13,Riachuelo
2248,13,Água Santa
2248,13,Todos os Santos
2249,13,Piedade
2249,13,Méier
2249,13,Lins de Vasconcelos
2249,13,Engenho de Dentro
2249,13,Sampaio
2249,13,São Francisco Xavier
2249,13,Rocha
2249,13,Engenho Novo
2249,13,Cachambi
2249,13,Pilares
2249,13,Jacaré
2249,13,Riachuelo
2249,13,Água Santa
2249,13,Todos os Santos
2250,13,Piedade
2250,13,Méier
2250,13,Lins de Vasconcelos
2250,13,Engenho de Dentro
2250,13,Sampaio
2250,13,São Francisco Xavier
2250,13,Rocha
2250,13,Engenho Novo
2250,13,Cachambi
2250,13,Pilares
2250,13,Jacaré
2250,13,Riachuelo
2250,13,Água Santa
2250,13,Todos os Santos
2251,13,Piedade
2251,13,Méier
2251,13,Lins de Vasconcelos
2251,13,Engenho de Dentro
2251,13,Sampaio
2251,13,São Francisco Xavier
2251,13,Rocha
